lat,lon,depth_m,diameter_m,dD,pf_slope,ef_slope,circ,test
-64.434,-57.09,723.72,4998.2,0.14479,0.26811,0.20023,0.89381,0
-64.433,56.545,389.16,4779.9,0.081417,0.085077,0.1806,0.90229,0
-64.433,140.98,401.89,3418.3,0.11757,0.20388,0.26759,0.90081,0
-64.421,-49.87,663.04,5890.2,0.11257,0.1605,0.1746,0.79354,0
-64.411,136.21,757.45,4421.4,0.17131,0.32571,0.43148,0.90985,0
-64.41,75.624,1006.4,6037.4,0.1667,0.16652,0.38434,0.91044,0
-64.405,-145.5,928.02,6185.9,0.15002,0.27232,0.35482,0.88655,0
-64.401,48.637,2337.1,14600,0.16008,0.37182,0.39862,0.99113,0
-64.397,-153,1206.5,8762.8,0.13769,0.31114,0.15704,0.87999,0
-64.395,38.789,305.22,3302.5,0.092422,0.13535,0.17577,0.94218,0
-64.394,-151.09,686.59,5177.9,0.1326,0.20741,0.15768,0.83869,0
-64.391,121.2,555.28,5138.2,0.10807,0.22086,0.19751,0.92808,0
-64.388,-162.11,918.95,7215.4,0.12736,0.1458,0.2898,0.91045,0
-64.387,55.551,272.92,2809.9,0.097128,0.23007,0.18664,0.97001,0
-64.384,-132.77,1534.6,7280.6,0.21078,0.47913,0.46805,0.81886,0
-64.381,-101.31,406.74,4461.1,0.091174,0.097121,0.31856,0.87497,0
-64.374,-165.97,1449.1,7649.2,0.18945,0.41804,0.43558,0.99099,0
-64.368,172,370.79,4171.4,0.088889,0.19741,0.11273,0.90563,0
-64.366,-143.25,911.87,5146.6,0.17718,0.38149,0.39693,0.92857,0
-64.365,-123.46,362.43,5815.3,0.062324,0.12686,0.10234,0.90123,0
-64.364,61.112,600.5,6581.9,0.091234,0.16674,0.15069,0.98518,0
-64.362,-50.39,854.45,6091.7,0.14027,0.21476,0.26425,0.6732,0
-64.359,-109.83,497.26,5787.1,0.085926,0.16118,0.21079,0.90977,0
-64.356,32.818,245.46,4142.3,0.059256,0.082875,0.078068,0.67095,0
-64.353,-36.04,411.96,3224.5,0.12776,0.15723,0.17265,0.90531,0
-64.352,31.745,341.24,3584.8,0.095191,0.14856,0.10004,0.90909,0
-64.344,153.53,569.01,3823.8,0.14881,0.1202,0.22458,0.87276,0
-64.335,-117.25,584.31,5566.9,0.10496,0.2141,0.18025,0.99211,0
-64.333,-0.87,2764.6,15682,0.1763,0.4797,0.55795,0.95727,0
-64.331,-21.42,1209.6,7700.5,0.15707,0.33287,0.36485,0.85935,0
-64.325,-37.55,387.42,6086.9,0.063648,0.066054,0.15935,0.97619,0
-64.314,108.67,431.13,6946.4,0.062065,0.18323,0.084041,0.82172,0
-64.311,23.05,1392.1,13041,0.10675,0.14241,0.14536,0.90684,0
-64.308,-146.71,964.64,5592.2,0.1725,0.36809,0.38309,0.95765,0
-64.306,16.694,425.63,2480.2,0.17161,0.33209,0.354,0.95882,0
-64.305,73.848,988.76,5542.6,0.17839,0.24513,0.27887,0.71338,0
-64.304,84.412,719.83,12030,0.059837,0.066622,0.12675,0.91669,0
-64.304,146.98,396.29,3505.2,0.11306,0.19784,0.12326,0.93799,0
-64.302,42.854,470.6,9378.4,0.05018,0.11763,0.083808,0.95454,0
-64.298,90.545,311.42,2665.2,0.11685,0.22664,0.25616,0.82147,0
-64.29,-158.18,561.56,3932,0.14282,0.31269,0.258,0.88679,0
-64.288,99.526,1326.4,22089,0.060046,0.14928,0.076983,0.72223,0
-64.288,-131.86,475.96,4011.3,0.11866,0.1943,0.24435,0.96194,0
-64.287,10.501,303.34,3005.4,0.10093,0.26154,0.21218,0.99093,0
-64.284,137.04,359.4,2896.8,0.12407,0.21371,0.24343,0.90089,0
-64.282,91.823,423.99,6532.3,0.064907,0.16642,0.066552,0.94964,0
-64.282,-67.14,842.84,6505.8,0.12955,0.24677,0.28633,0.99101,0
-64.279,-99.39,587.43,5417.5,0.10843,0.19694,0.32638,0.70512,0
-64.275,-168.66,484.65,3389.5,0.14299,0.31171,0.33872,0.96703,0
-64.273,-144.59,547.5,3389.2,0.16154,0.19311,0.29554,0.79049,0
-64.27,-147.45,376.09,3815,0.098581,0.11689,0.21904,0.79575,0
-64.269,92.29,362.1,5058.8,0.071579,0.16523,0.15927,0.99223,0
-64.266,-116.27,382.04,3012.7,0.12681,0.21147,0.2291,0.7939,0
-64.264,27.152,244.29,2925.7,0.083497,0.077832,0.13697,0.92659,0
-64.26,71.332,364.36,3592.1,0.10143,0.23866,0.17146,0.95389,0
-64.26,172.65,315.79,3476,0.090848,0.24042,0.13948,0.99997,0
-64.255,63.054,500.61,3835,0.13054,0.22627,0.15962,0.90907,0
-64.254,50.445,479.31,3607.1,0.13288,0.24171,0.14991,0.7895,0
-64.253,-165.24,347.99,3175.7,0.10958,0.12623,0.19911,0.86361,0
-64.251,7.761,432.22,2280.6,0.18952,0.45858,0.41574,0.86816,0
-64.251,-154.49,685.84,4660.3,0.14717,0.26494,0.30607,0.81819,0
-64.244,136.19,279.53,3051.1,0.091618,0.11165,0.18916,0.973,0
-64.24,98.587,601.02,4740,0.1268,0.28084,0.31755,0.99172,0
-64.237,-160.16,517.31,3642,0.14204,0.34969,0.26891,0.86918,0
-64.233,15.345,288.25,2810,0.10258,0.22717,0.17963,0.72938,0
-64.224,-158.8,475.75,4039.8,0.11777,0.1563,0.213,0.88102,0
-64.222,-147.78,279.96,3424.4,0.081753,0.1723,0.15884,0.73914,0
-64.215,12.231,582.29,5297.5,0.10992,0.15466,0.22258,0.89861,0
-64.214,49.948,306.56,2649.3,0.11571,0.17243,0.1972,0.99011,0
-64.214,-153.79,594.73,4750.7,0.12519,0.22995,0.19542,0.95046,0
-64.213,-143.78,717.68,4295.6,0.16707,0.38221,0.39013,0.81752,0
-64.212,-173.28,625.43,5178,0.12079,0.1325,0.18177,0.95589,0
-64.212,-64.92,495.94,3863.6,0.12836,0.18409,0.21911,0.63816,0
-64.212,-42.85,386.14,2867.8,0.13465,0.31334,0.30934,0.91664,0
-64.211,-173.69,491.28,5098.4,0.096358,0.17621,0.21032,0.7805,0
-64.207,39.564,229.52,2480.2,0.09254,0.16416,0.16108,0.98889,0
-64.207,-23.16,394.11,3331.3,0.1183,0.193,0.26599,0.98298,0
-64.198,38.023,231.02,3012.7,0.076682,0.12309,0.099999,0.92856,0
-64.197,105.81,764.24,5456.9,0.14005,0.2196,0.27577,0.71728,0
-64.195,94.792,290.8,5036.8,0.057736,0.088317,0.079128,0.87501,0
-64.189,3.3626,359.41,3511.6,0.10235,0.23153,0.20892,0.99188,0
-64.189,-45.99,378.78,4316.3,0.087756,0.19899,0.16826,0.83705,0
-64.185,-108.21,474.68,4982.6,0.095267,0.18523,0.21711,0.98856,0
-64.184,138.89,319.56,3244.3,0.098497,0.17681,0.15573,0.88187,0
-64.183,-121.28,254.29,2983.6,0.085231,0.16672,0.14635,0.71031,0
-64.18,-150.53,750.64,6334.5,0.1185,0.24244,0.23056,0.85334,0
-64.179,79.831,308.71,3061.1,0.10085,0.16779,0.20922,0.98209,0
-64.175,-112.63,333.91,3157.6,0.10575,0.18236,0.10213,0.85159,0
-64.166,-179.29,834.22,6829.2,0.12215,0.22455,0.31425,0.97183,0
-64.166,-26.67,251.87,2665.1,0.09451,0.21532,0.20125,0.68654,0
-64.165,174.16,470.26,4805.1,0.097868,0.21025,0.24855,0.9318,0
-64.163,119.81,607.36,5138.4,0.1182,0.26919,0.23628,0.97733,0
-64.158,139.8,628.37,4745.9,0.1324,0.24769,0.28159,0.97706,0
-64.152,-134.06,397.73,3467.1,0.11472,0.25605,0.25686,0.86328,0
-64.152,-119.54,353.31,4381.5,0.080637,0.11622,0.10083,0.65477,0
-64.149,40.792,343.95,2433.3,0.14135,0.23614,0.28117,0.98823,0
-64.143,22.056,588.58,3943.2,0.14926,0.31363,0.27231,0.65562,0
-64.142,-125.17,449.99,3903.5,0.11528,0.18384,0.17531,0.96081,0
-64.138,-105.01,593.86,5443.6,0.10909,0.16374,0.10171,0.87998,0
-64.137,46.892,2301.8,19103,0.12049,0.2392,0.18525,0.95199,0
-64.127,165.22,453.54,4229.4,0.10724,0.046339,0.10397,0.83911,0
-64.126,-150.09,792.39,5790.2,0.13685,0.20281,0.28433,0.87973,0
-64.122,-40.91,402,3296.7,0.12194,0.25931,0.22296,0.97579,0
-64.115,147.5,565.76,4421.2,0.12796,0.16679,0.28956,0.99103,0
-64.113,-123.39,835.76,4421.2,0.18904,0.45454,0.36359,0.98228,0
-64.107,112.39,487.3,4301.8,0.11328,0.19738,0.10281,0.82441,0
-64.105,79.405,344.02,4142.5,0.083048,0.16332,0.13944,0.8125,0
-64.102,-31.68,349.04,2896.8,0.12049,0.25454,0.17404,0.93453,0
-64.101,-165.61,653.8,4461,0.14656,0.23179,0.28427,0.76708,0
-64.097,20.774,567.5,4341.7,0.13071,0.1998,0.3217,0.93165,0
-64.092,-65.96,309.68,7038,0.044001,0.058097,0.070091,0.90839,0
-64.091,-158.44,500.94,3707.9,0.1351,0.2619,0.27243,0.80497,0
-64.091,-61.81,930.44,5222.1,0.17817,0.3582,0.26736,0.79848,0
-64.089,38.505,405.6,3620.9,0.11202,0.26667,0.19584,0.99995,0
-64.087,60.005,542.61,5938.5,0.091371,0.20947,0.16965,0.82193,0
-64.085,37.96,404.42,4341.6,0.093152,0.17785,0.19627,0.9316,0
-64.082,70.97,1576.2,9259.5,0.17022,0.40415,0.42638,0.98113,0
-64.072,106.88,344.35,3823.9,0.090054,0.18585,0.17473,0.86845,0
-64.07,1.9488,473.96,3584.8,0.13221,0.13189,0.28432,0.65695,0
-64.07,-161.38,395.17,2996.1,0.1319,0.29469,0.26278,0.90515,0
-64.058,83.537,843.44,6026.6,0.13995,0.31147,0.30141,0.99186,0
-64.057,-134.65,304.02,3665,0.082951,0.10857,0.14013,0.99232,0
-64.056,153.6,320.65,3752,0.085461,0.11952,0.21919,0.96078,0
-64.054,51.336,506.56,4102.4,0.12348,0.2295,0.24855,0.70546,0
-64.053,169,636.34,4026.4,0.15804,0.32942,0.29666,0.9026,0
-64.047,52.591,858.55,5592.1,0.15353,0.40814,0.33559,0.92622,0
-64.032,89.309,454.89,4700,0.096784,0.13386,0.14716,0.68207,0
-64.031,149.09,542.01,5664.4,0.095687,0.14579,0.18908,0.94409,0
-64.029,-3.67,563.1,5308.7,0.10607,0.23151,0.25013,0.84278,0
-64.025,15.746,693.67,4222.2,0.16429,0.36046,0.32076,0.84127,0
-64.023,75.659,354.33,3620.8,0.09786,0.17975,0.20737,0.92586,0
-64.021,29.571,2195.3,18559,0.11829,0.23035,0.29358,0.95384,0
-64.019,74.515,877.88,6532.2,0.13439,0.12466,0.25892,0.91666,0
-64.018,-152.54,719.44,5117.6,0.14058,0.22472,0.25559,0.76314,0
-64.013,-63.28,404.11,6704.2,0.060278,0.11199,0.09276,0.86709,0
-64.013,-2.58,384.62,3331.2,0.11546,0.25298,0.21966,0.76156,0
-64.012,111.52,897.72,5532.7,0.16226,0.36342,0.34199,0.90399,0
-64.007,-45.39,529.48,4026.7,0.13149,0.24145,0.22683,0.8581,0
-64.006,-151.85,1751,12923,0.13549,0.25269,0.33289,0.97727,0
-64.006,-145.61,362.52,3215.5,0.11274,0.21987,0.22119,0.94074,0
-64.004,-69.14,1098.7,5740.5,0.19139,0.37433,0.37178,0.8406,0
-63.998,-171.78,390.52,4421.4,0.088326,0.19038,0.14201,0.8044,0
-63.997,92.455,310.71,3987.2,0.077928,0.14697,0.17042,0.88599,0
-63.997,127.97,412.04,5417,0.076063,0.12894,0.14281,0.73514,0
-63.987,136.07,317.69,2534.3,0.12536,0.20857,0.25361,0.95099,0
-63.985,63.185,897.24,9462,0.094825,0.24337,0.12853,0.9375,0
-63.967,-55.56,603.92,3823.8,0.15794,0.26476,0.30281,0.85716,0
-63.959,120.04,297.62,3041.6,0.097851,0.19929,0.11831,0.86064,0
-63.959,-153.87,646.9,4102.7,0.15768,0.17521,0.15241,0.75738,0
-63.951,-143.78,248.65,3950.2,0.062948,0.083867,0.077354,0.94768,0
-63.943,-25.29,1451.5,7420.7,0.1956,0.19915,0.20533,0.86888,0
-63.937,-165.3,369.84,3910.5,0.094576,0.20388,0.11012,0.9853,0
-63.937,-12.05,285.89,2954.8,0.096753,0.19638,0.23407,0.94446,0
-63.934,-48.17,301.82,3823.9,0.078928,0.073892,0.18665,0.9706,0
-63.932,27.447,975.08,8663.9,0.11254,0.11014,0.11516,0.84349,0
-63.929,-179.27,369.73,3736.8,0.098943,0.11788,0.21976,0.85991,0
-63.926,-119.7,437.92,2810,0.15584,0.18075,0.15909,0.57061,0
-63.919,-121.11,467.64,3794.8,0.12323,0.13086,0.18906,0.70813,0
-63.908,-114.26,370.28,3505.2,0.10564,0.15216,0.17421,0.71546,0
-63.906,50.662,712.16,4939,0.14419,0.27404,0.096268,0.93234,0
-63.904,-139.65,1879.5,16307,0.11526,0.18798,0.2532,0.97544,0
-63.904,-69.4,674.29,5815.3,0.11595,0.25105,0.21649,0.95417,0
-63.896,40.352,413.11,3839.5,0.1076,0.22722,0.26097,0.86163,0
-63.892,-164.06,613.04,5098.2,0.12025,0.2295,0.24805,0.94811,0
-63.887,-40.57,323.26,4062.8,0.079565,0.13789,0.15127,0.99031,0
-63.883,-91.44,514.88,3215.5,0.16013,0.28345,0.36983,0.8605,0
-63.88,-102.95,624.71,4899.2,0.12751,0.20881,0.18696,0.71512,0
-63.873,82.626,400.8,3976.5,0.10079,0.13481,0.16014,0.68422,0
-63.872,-157.17,1137.3,6505.8,0.17481,0.37089,0.37404,0.81482,0
-63.87,-123.02,617.87,4893.2,0.12627,0.25292,0.28278,0.95516,0
-63.869,-102.19,377.6,4899.3,0.077073,0.19688,0.12051,0.91795,0
-63.868,133.74,406.36,3127.6,0.12993,0.24473,0.24842,0.72452,0
-63.867,31.617,778.54,5018.7,0.15513,0.36945,0.2758,0.99215,0
-63.864,59.252,842.16,4998.2,0.16849,0.30313,0.23751,0.73723,0
-63.859,79.827,564.19,7527.2,0.074953,0.16898,0.14243,0.83479,0
-63.857,-157.89,305.8,3621.1,0.084449,0.13978,0.20485,0.90585,0
-63.856,-138.19,861.36,5295.1,0.16267,0.35688,0.3632,0.78678,0
-63.854,-121.46,374.9,3549,0.10563,0.16469,0.19106,0.84116,0
-63.85,8.7056,663.84,7082.5,0.093729,0.11221,0.16568,0.97143,0
-63.849,-168.59,456.23,4461,0.10227,0.194,0.21409,0.98244,0
-63.846,14.476,412.55,2665,0.1548,0.34196,0.32576,0.97876,0
-63.843,174.1,968.55,6779.9,0.14286,0.27231,0.37573,0.90135,0
-63.838,-16.58,275.17,2838.9,0.096927,0.17604,0.15919,0.83761,0
-63.836,43.199,583.88,4660.2,0.12529,0.30201,0.24925,0.98319,0
-63.836,-144.52,392.74,2703.8,0.14525,0.24221,0.30024,0.89381,0
-63.836,-105.88,438.7,3534.2,0.12413,0.23358,0.33492,0.97608,0
-63.835,-16.12,587.37,4222.1,0.13912,0.27891,0.27319,0.75714,0
-63.832,-60.28,366.5,5366.6,0.068293,0.081186,0.11402,0.9367,0
-63.83,-164.55,460.85,3823.8,0.12052,0.2337,0.21708,0.86275,0
-63.828,-169.09,393.42,4258.3,0.09239,0.15449,0.26258,0.98,0
-63.821,-152.9,545.36,4651.7,0.11724,0.22206,0.11142,0.84685,0
-63.821,-46.83,414.76,3476.3,0.11931,0.15619,0.11094,0.75006,0
-63.817,-171.65,550.52,4700,0.11713,0.23418,0.17514,0.79189,0
-63.817,-170.18,835.06,6482.9,0.12881,0.21002,0.315,0.91611,0
-63.811,67.671,364.99,2724.8,0.13395,0.16836,0.16275,0.77423,0
-63.811,-7.33,1258.1,9001.8,0.13976,0.308,0.24313,0.9658,0
-63.809,3.0955,400.71,4171.4,0.096061,0.15246,0.25466,0.97958,0
-63.808,-56.34,612.76,3425.4,0.17889,0.22822,0.34943,0.68801,0
-63.807,76.84,785.29,6235.6,0.12594,0.31592,0.29204,0.91308,0
-63.803,90.779,328.26,2925.8,0.11219,0.26155,0.19629,0.94395,0
-63.798,-134.39,275.09,3823.8,0.071943,0.13244,0.13853,0.67133,0
-63.798,-24.48,918.6,7148.7,0.1285,0.21043,0.20173,0.84136,0
-63.795,26.163,266.87,3273.4,0.081527,0.18906,0.12473,0.95764,0
-63.789,21.524,646.97,6133.9,0.10547,0.15434,0.22824,0.98716,0
-63.785,-155.43,706.05,4664,0.15138,0.23709,0.26275,0.90449,0
-63.782,4.9789,386.46,2879,0.13423,0.37249,0.15409,0.97195,0
-63.774,51.465,742.97,6742.2,0.1102,0.2223,0.12617,0.83822,0
-63.774,55.301,1252,13861,0.090326,0.064383,0.10453,0.8855,0
-63.774,-7.83,736.93,4849.8,0.15195,0.24489,0.27107,0.89091,0
-63.773,-158.41,391.11,3244.3,0.12055,0.18724,0.23082,0.83581,0
-63.766,-0.03,318.85,4229.3,0.07539,0.15981,0.12135,0.91826,0
-63.761,-123.2,339.84,3968.4,0.085635,0.14384,0.11429,0.83532,0
-63.757,52.732,1139.3,7389.6,0.15418,0.32037,0.32125,0.97392,0
-63.756,-13.81,383.01,3848.5,0.099521,0.17894,0.19293,0.9854,0
-63.754,-104.94,379.68,3360.2,0.11299,0.15052,0.22511,0.70301,0
-63.741,-173.2,323.13,2780.9,0.1162,0.22965,0.1447,0.73845,0
-63.738,-142.86,735.46,6014.4,0.12228,0.31198,0.26998,0.9679,0
-63.734,52.118,1020.3,7119,0.14332,0.3041,0.29818,0.92028,0
-63.734,-125.08,456.89,3398.4,0.13444,0.23006,0.2624,0.86953,0
-63.731,-68.53,893.65,5839.4,0.15304,0.28976,0.34856,0.86765,0
-63.726,150.55,534.52,4620.6,0.11568,0.22056,0.2502,0.96669,0
-63.726,-161.97,653.85,5337.4,0.1225,0.20947,0.25757,0.93057,0
-63.703,170.16,375.44,3302.4,0.11369,0.23206,0.14952,0.78081,0
-63.703,179.09,806.33,5677.7,0.14202,0.33314,0.14982,0.82755,0
-63.7,149.03,422.86,3012.7,0.14036,0.22974,0.19854,0.67534,0
-63.696,-125.43,802.05,4700.1,0.17065,0.2132,0.19474,0.75641,0
-63.695,85.315,239.5,2703.3,0.088595,0.16329,0.22923,0.94004,0
-63.695,-47.95,1132.9,7840.7,0.1445,0.29946,0.26321,0.97391,0
-63.693,-169.02,481.81,3452.8,0.13954,0.26569,0.2901,0.96975,0
-63.693,-118.61,257.99,3564.1,0.072386,0.10481,0.12039,0.82483,0
-63.689,-42.95,254.33,2375.4,0.10707,0.25016,0.20083,0.87236,0
-63.688,-9.4,513.73,4403.2,0.11667,0.10866,0.15255,0.92125,0
-63.686,174.42,644.7,5221.2,0.12348,0.20431,0.18819,0.70666,0
-63.681,75.781,403.22,3505.1,0.11504,0.25682,0.18716,0.91664,0
-63.678,-5.02,381.1,3838.8,0.099275,0.27815,0.14492,0.89611,0
-63.676,-93.27,1048.4,4421.2,0.23713,0.31963,0.41062,0.63067,0
-63.673,146.86,533.24,3476,0.15341,0.34327,0.15876,0.93016,0
-63.67,59.907,1236.2,12905,0.095794,0.14784,0.1936,0.90756,0
-63.666,-115.21,397.8,3783.9,0.10513,0.16821,0.17661,0.59748,0
-63.662,-148.57,781.62,5914.3,0.13216,0.15718,0.27574,0.90909,0
-63.658,-132.63,922.23,6978.8,0.13215,0.25075,0.33893,0.77123,0
-63.657,-117.42,327.49,4548,0.072007,0.090668,0.076283,0.94012,0
-63.655,76.7,425.16,3534.1,0.1203,0.24313,0.24295,0.96062,0
-63.653,1.8343,700.59,4200.4,0.16679,0.36022,0.33267,0.90063,0
-63.65,-159.45,1066.7,6151,0.17341,0.36547,0.25148,0.99052,0
-63.649,132.41,427.35,3707.9,0.11525,0.23865,0.13024,0.77108,0
-63.647,6.9487,410.18,3592.1,0.11419,0.13535,0.15387,0.70455,0
-63.645,-169.95,532.92,5196.1,0.10256,0.15979,0.2378,0.86777,0
-63.632,120.56,234.08,2983.8,0.078451,0.10437,0.1107,0.85836,0
-63.631,145.72,1508.6,9400.2,0.16048,0.32336,0.38674,0.8806,0
-63.621,27.099,443.51,3612.3,0.12278,0.14763,0.20068,0.8875,0
-63.612,-131.38,1049.3,6623.9,0.1584,0.32726,0.24875,0.65882,0
-63.608,41.745,712.69,5295.2,0.13459,0.21383,0.21263,0.67722,0
-63.606,-173.33,699.34,5542.4,0.12618,0.20439,0.19421,0.77238,0
-63.606,-161.44,553.65,4538,0.122,0.20544,0.23649,0.90841,0
-63.605,-1.67,283.89,3099.6,0.09159,0.13692,0.20477,0.856,0
-63.603,96.712,341.29,4672.3,0.073046,0.12268,0.11169,0.84041,0
-63.602,-53.25,410.17,3465.4,0.11836,0.26363,0.16688,0.59591,0
-63.602,-8.39,971.15,8066.4,0.12039,0.2303,0.25077,0.98789,0
-63.585,79.237,436.94,5344.6,0.081753,0.081512,0.20473,0.71052,0
-63.58,-101.12,565.26,4059.6,0.13924,0.2794,0.32923,0.99998,0
-63.579,106.04,319.37,3099.5,0.10304,0.2485,0.21107,0.88429,0
-63.577,-58.18,314.29,2607.2,0.12055,0.16966,0.17696,0.78258,0
-63.573,49.605,483.98,3504.3,0.13811,0.26968,0.25539,0.97959,0
-63.573,-34.54,466.54,3664.4,0.12732,0.22605,0.2321,0.92929,0
-63.572,-62.62,2913.1,16102,0.18092,0.37288,0.52632,0.92743,0
-63.569,89.105,379.56,3939.6,0.096343,0.15369,0.17926,0.92516,0
-63.567,-160.88,514.38,3823.8,0.13452,0.20094,0.24796,0.68084,0
-63.565,-2.2,416.31,2780.9,0.1497,0.18724,0.34542,0.87277,0
-63.564,39.43,360.79,2888,0.12493,0.23529,0.30682,0.98889,0
-63.562,160.86,400.2,3744.2,0.10689,0.13404,0.21247,0.74014,0
-63.56,15.705,488.82,2838.9,0.17219,0.27874,0.1597,0.91583,0
-63.558,39.139,333.93,3562.9,0.093724,0.12526,0.089918,0.91109,0
-63.556,137.48,857.78,5146.8,0.16666,0.31786,0.34169,0.83202,0
-63.547,-122.95,346.44,3823.8,0.090601,0.14503,0.21823,0.96351,0
-63.547,-107.63,554.48,4514.1,0.12283,0.20233,0.31914,0.97459,0
-63.544,-37.01,323.6,2752,0.11759,0.31765,0.18094,0.81898,0
-63.54,22.728,1466.6,7840.6,0.18705,0.49208,0.45282,0.98244,0
-63.539,-166.36,394.68,3881.7,0.10168,0.16594,0.15668,0.90539,0
-63.537,42.207,374.18,3823.9,0.097854,0.22875,0.16591,0.68087,0
-63.533,-65.77,370.71,3765.9,0.098441,0.16163,0.23202,0.87839,0
-63.529,52.687,924.46,6284.7,0.1471,0.30044,0.31765,0.85186,0
-63.529,-147.48,2053.1,12375,0.16591,0.25974,0.39689,0.87681,0
-63.528,30.006,433.56,3476.4,0.12472,0.27995,0.16355,0.80539,0
-63.524,45.26,549.85,4766.7,0.11535,0.25875,0.21845,0.9022,0
-63.523,155.13,386.84,3128.5,0.12365,0.15818,0.18018,0.75523,0
-63.522,-169.11,845.7,6235.5,0.13563,0.3246,0.22342,0.92646,0
-63.521,-135.25,794,6032.6,0.13162,0.26016,0.26825,0.85713,0
-63.518,-152.98,549.01,3837.4,0.14307,0.33312,0.24044,0.9925,0
-63.513,23.346,375.21,3447.2,0.10885,0.24231,0.20362,0.96749,0
-63.512,-106.76,392.77,4201.7,0.09348,0.17729,0.11773,0.83565,0
-63.512,-68.37,676.32,5790,0.11681,0.21479,0.16442,0.77999,0
-63.498,-148.1,827.44,4651.8,0.17788,0.14853,0.27394,0.65734,0
-63.497,-38.46,1549.2,8139,0.19034,0.4238,0.37948,0.94737,0
-63.496,-18.12,729.82,3939.8,0.18524,0.1997,0.21484,0.79364,0
-63.495,-59.01,379.43,2896.8,0.13098,0.33041,0.11204,0.93462,0
-63.494,-157.04,925.22,5321,0.17388,0.34337,0.35425,0.96093,0
-63.493,0.45037,464.92,3664.4,0.12687,0.21622,0.19447,0.8932,0
-63.493,64.266,317.61,2694.1,0.11789,0.22767,0.079798,0.69926,0
-63.492,139.55,338.05,3476.2,0.097247,0.19112,0.056566,0.8759,0
-63.488,-86.65,547.04,3302.3,0.16565,0.25775,0.10791,0.67858,0
-63.486,141.42,604.35,5177.9,0.11672,0.081281,0.28571,0.89653,0
-63.486,-157.74,990.62,6524,0.15184,0.28171,0.38101,0.99256,0
-63.482,-135.88,776.54,3329.3,0.23325,0.28468,0.40857,0.8522,0
-63.482,-103.07,381.87,4229.4,0.090288,0.1712,0.13526,0.99321,0
-63.474,178.17,602.79,4461,0.13512,0.18182,0.24005,0.77243,0
-63.473,173.43,740.03,4700.2,0.15745,0.22258,0.37269,0.60207,0
-63.469,-4.58,642.52,5235,0.12274,0.29439,0.24322,0.98511,0
-63.468,56.414,313.29,4381.4,0.071505,0.10434,0.13147,0.68751,0
-63.466,174.26,871.66,4305.4,0.20246,0.3342,0.1797,0.5839,0
-63.466,-163.89,357.43,3769.4,0.094826,0.15906,0.17831,0.99244,0
-63.466,-107.17,422.82,3794.8,0.11142,0.22796,0.17768,0.83978,0
-63.463,-146.3,488.07,5687.4,0.085815,0.17787,0.1339,0.99999,0
-63.461,-20.62,405.71,4043.2,0.10035,0.21734,0.16833,0.84327,0
-63.458,19.105,321.59,3331.3,0.096533,0.17284,0.20232,0.93495,0
-63.458,144.81,479.78,4301.8,0.11153,0.1359,0.2086,0.83074,0
-63.456,111.02,974.08,7770.7,0.12535,0.26253,0.22916,0.66467,0
-63.455,154.04,1063,10233,0.10389,0.15253,0.10485,1,0
-63.453,-17.26,625.81,4998.2,0.1252,0.22283,0.21442,0.91819,0
-63.452,31.426,409.61,3055.5,0.13406,0.18095,0.18463,0.77085,0
-63.452,39.95,1119.7,6480.8,0.17277,0.45029,0.41388,0.9739,0
-63.449,96.074,229.61,2693.9,0.085231,0.15679,0.1606,0.92996,0
-63.449,148.14,1595.3,9567.4,0.16674,0.33133,0.35689,0.9762,0
-63.448,-126.68,697.54,4354.9,0.16017,0.35085,0.2757,0.77875,0
-63.447,168.91,765.4,4859.2,0.15752,0.33013,0.31429,0.81875,0
-63.445,160.64,594.15,4095.5,0.14508,0.25839,0.23151,0.99996,0
-63.443,11.49,620.34,4540.7,0.13662,0.175,0.11694,0.59067,0
-63.441,172.41,465.22,2578.1,0.18045,0.23575,0.20287,0.57052,0
-63.418,-122.15,474.51,3704.3,0.1281,0.27531,0.24994,0.94897,0
-63.418,-71.42,248.91,4062.8,0.061266,0.12462,0.10573,0.85,0
-63.415,145.14,469.79,4222.1,0.11127,0.17603,0.2695,0.70198,0
-63.409,92.881,242.49,3544.9,0.068404,0.13541,0.13064,0.88997,0
-63.404,-102.69,623.09,5308.1,0.11738,0.14606,0.15195,0.92258,0
-63.403,73.285,2148.6,13620,0.15776,0.30921,0.273,0.77118,0
-63.403,-116.2,332.25,4287.3,0.077497,0.15824,0.07333,0.96733,0
-63.401,-136.37,504.82,3852.4,0.13104,0.25029,0.27868,0.98039,0
-63.401,-64.84,442.36,4357,0.10153,0.21838,0.18109,0.95198,0
-63.399,67.266,248.17,3592,0.069089,0.14401,0.082791,0.87937,0
-63.395,-177.11,666.21,5536.5,0.12033,0.27544,0.19025,0.86338,0
-63.392,54.787,471.66,4739.7,0.099513,0.14262,0.088628,0.75313,0
-63.385,-44.67,279.3,2723,0.10257,0.16748,0.26775,0.97917,0
-63.383,4.2305,188.04,3428,0.054855,0.10857,0.10019,0.85816,0
-63.378,102.13,1008.6,7568,0.13328,0.25098,0.091729,0.83333,0
-63.374,38.319,284.41,2723,0.10445,0.24861,0.20096,0.96907,0
-63.371,1.6325,518.3,5061,0.10241,0.22366,0.22581,0.95589,0
-63.371,-112.56,1339.9,7749.7,0.1729,0.35355,0.35835,0.96933,0
-63.369,90.845,463.89,4819.6,0.096251,0.17156,0.092265,0.88969,0
